Date,Title,Content,Cleaned_Speech,VADER_Score,VADER_Compound,VADER_Pos,VADER_Neg,VADER_Neu,VADER_Label,Emotions
[finance] Most next,we are handing over to Hanumat and 5 lakhs,we are handing over to him the rule of all ears.,handing rule ear,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'fear': 1, 'trust': 1}"
[finance] Cotton,if we get a gift,then that.,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,neutral,{}
[general] I have met him and I should tell his name,he has gifted 100 tonnes to get the next network,"good ton, this gift is going to him and the Beeston gift and water rituals are Gurjars, apart from this, I have held a meeting with him last night and have made him a committee.",good ton gift going beeston gift water ritual gurjars apart held meeting last night made committee,"{'neg': 0.0, 'neu': 0.599, 'pos': 0.401, 'compound': 0.8271}",0.8271,0.401,0.0,0.599,positive,"{'anticipation': 3, 'joy': 3, 'positive': 3, 'surprise': 3, 'trust': 2}"
[general] There is bad health in India,we will install it for this,"we will tell you whatever will happen, but in 350 tents, water, prescription, next and also we will wait for a while, for this we will together in our India in the morning and will put all our efforts around these and as much as I said that Got this and I Inshallah today I have had a meeting in the morning with all the brothers in Pakistan from the camps of the master in Pakistan with friends from the camps of the master in which there were people from Madrid Middle East Gulf countries, America's problems are not born today, our China which is our great 10 minutes.",tell whatever happen tent water prescription next also wait together india morning put effort around much said got inshallah today meeting morning brother pakistan camp master pakistan friend camp master people madrid middle east gulf country america problem born today china great minute,"{'neg': 0.054, 'neu': 0.8, 'pos': 0.146, 'compound': 0.6808}",0.6808,0.146,0.054,0.8,positive,"{'anticipation': 2, 'negative': 2, 'positive': 5, 'trust': 2, 'joy': 1, 'fear': 1, 'sadness': 1}"
[cooperation] Everyone had come and we appealed to him that why this is such a big challenge that we alone cannot eradicate them,that if you put this non-message in it then Van Chawla will do that in the middle,I will talk to them in the mosque today and face to face first.,talk mosque today face face first,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{'positive': 1}
[finance] Now,as per your grace,"do 209 units and there is no value, whatever happens, I will give it to those who want to provide clean drinking water to their brothers and sisters.",unit value whatever happens give want provide clean drinking water brother sister,"{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.6597}",0.6597,0.416,0.0,0.584,positive,"{'positive': 3, 'trust': 3, 'joy': 1, 'negative': 1}"
[general] Today,when I woke up,"my sister took me out of my hands, I liked her quietly, now I talked a little about my life in jail, I also talked a little about my life, if you lift the veil of hatred, then I want this, I also know that there is no morning and.",sister took hand liked quietly talked little life jail also talked little life lift veil hatred want also know morning,"{'neg': 0.153, 'neu': 0.582, 'pos': 0.265, 'compound': 0.2732}",0.2732,0.265,0.153,0.582,positive,"{'fear': 2, 'negative': 2, 'sadness': 2, 'anger': 1, 'disgust': 1}"
[general] You had taught me something like this,one of his people,"so I said, brother, if you are here, then the main work of Punjab is to remind me, I am Pakistani in Punjab, I am Pakistani first, according to taste, I have come here as a practical Pakistani and Pakistan is the city, we all recognize it.",said brother main work punjab remind pakistani punjab pakistani first according taste come practical pakistani pakistan city recognize,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'positive': 2, 'trust': 1}"
[cooperation] There is Dharamshala market from Pakistan,Pakistanis will work together,"there is no Sindhi Punjabi daily, it is not about Pathan, after Pakistan, it is about elections, Allah blesses all of us, we surround them and Inshallah, I hope that the day of Sachin's rule, the rule of Balochistan, KP and Punjab - We will work together in the night, we will help each other, Allah Taala will take us away from such difficult times, Pakistan Pandey Part 9, Ajay should be the first to be robbed, absolutely Aishwarya, the first thing is that you are here because it was absolutely right, the meaning of the languages was implicit but.",sindhi punjabi daily pathan pakistan election allah blesses u surround inshallah hope day sachins rule rule balochistan kp punjab work together night help allah taala take u away difficult time pakistan pandey part ajay first robbed absolutely aishwarya first thing absolutely right meaning language implicit,"{'neg': 0.049, 'neu': 0.769, 'pos': 0.181, 'compound': 0.7717}",0.7717,0.181,0.049,0.769,positive,"{'anticipation': 4, 'negative': 1, 'positive': 2, 'joy': 1, 'surprise': 1, 'trust': 3, 'fear': 3}"
[general] Whatever it is,let's see what is the definition of climate change,"what is our definition in Pakistan, which is completely under our control, which banks will be able to get, those who leave the mission like Mubarak, which are the society, but share this thing.",definition pakistan completely control bank able get leave mission like mubarak society share thing,"{'neg': 0.071, 'neu': 0.651, 'pos': 0.278, 'compound': 0.5423}",0.5423,0.278,0.071,0.651,positive,"{'positive': 2, 'trust': 2, 'negative': 1, 'sadness': 1, 'surprise': 1, 'anticipation': 1, 'joy': 1}"
[general] If we do this then I think this is the time not to blame anyone,but to build courage,"to give 27 and move ahead, after the water that you juice, many of us, we will make above 9th and times, Bluetooth will be the advantage of sky and flash.",give move ahead water juice many u make th time bluetooth advantage sky flash,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.25}",0.25,0.143,0.0,0.857,positive,"{'positive': 3, 'anticipation': 1}"
[general] The lights will spare our lives that it is wishing unfair profits across the country by 2030 that this cloth was being spent from here,when will it end,"then the sugar barrage keeps the backbone of the prescription here, that I will sew the roof.",sugar barrage keep backbone prescription sew roof,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'positive': 2, 'anger': 1, 'trust': 1}"
[general] Here someone see this,I am on my way home,"you had talked to Baba Saheb, Bilawal Bhutto was also telling me that Khurshid Saheb has put this cloth that we should make it but which.",talked baba saheb bilawal bhutto also telling khurshid saheb put cloth make,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
[general] If one knows about the flood situation,the flood has wreaked havoc and due to this there is still little water available for the backward castes,which is the reason.,reason,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{'positive': 1}
[general] Our main concern is also that it is imposed on the media but we still tried to reach it to many people,so ask you,"we are who we are, we have made sacrifices for our religion, see please refuse, then I say mother and sister.",made sacrifice religion see please refuse say mother sister,"{'neg': 0.191, 'neu': 0.609, 'pos': 0.2, 'compound': 0.0258}",0.0258,0.2,0.191,0.609,neutral,"{'trust': 2, 'negative': 2, 'anticipation': 1, 'joy': 1, 'positive': 1, 'sadness': 1}"
[general] I have subscribed to this video where it comes from that this is just an opportunity to establish,when it comes I will reply recharge that this is a very good work,today if you chant Jaapna Tu Banti then the members are bought from this video and spend there but now.,today chant jaapna tu banti member bought video spend,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'anger': 1, 'anticipation': 1, 'joy': 1, 'positive': 1, 'surprise': 1}"
[general] When such a big disaster has come,you have a big family,"upload photo, clean cloth, Kanha said that you can add even from 14th person, go to this, it is said on Friday night, you can do it from your pocket, if others don't worry then small.",upload photo clean cloth kanha said add even th person go said friday night pocket others dont worry small,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6256}",0.6256,0.231,0.0,0.769,positive,"{'joy': 1, 'positive': 2, 'trust': 2, 'anticipation': 1, 'fear': 1, 'negative': 2, 'sadness': 1}"
[general] -Whatever is small,if he adds it,he himself is troubled by losing 2 days' salary.,troubled losing day salary,"{'neg': 0.737, 'neu': 0.263, 'pos': 0.0, 'compound': -0.6808}",-0.6808,0.0,0.737,0.263,negative,"{'anger': 1, 'negative': 1, 'sadness': 1, 'anticipation': 1, 'joy': 1, 'positive': 1, 'trust': 1}"
[law and order] Now what is happening is political arrests are being made,people are being freed for ₹1,"but whatever is there, he is still helpful in the market for 6 minutes.",whatever still helpful market minute,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",0.4215,0.412,0.0,0.588,positive,"{'joy': 1, 'positive': 1, 'trust': 1}"
[finance] See,whether it is 40 or 11058,go to some 8000.,go,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
[welfare] Have got water and 15 lakh 19 years,here are the next four-five,"180 tons of water has been gifted to the forest, Allah Mian, now let us consume it in their homes, find out if we do it here, then in the morning too, they are producing their own, we too.",ton water gifted forest allah mian let u consume home find morning producing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{'positive': 2}
[action] Try your best,₹ 15 per use,"this is my Jeet Singh, the money of the people of Pakistan, the express delivered it there, the grant was issued and you should believe, Inshallah, it will deliver it to the right place, when will the deserving person reach and on the second thing, on the main night, Inshallah, whichever side Juhi.",jeet singh money people pakistan express delivered grant issued believe inshallah deliver right place deserving person reach second thing main night inshallah whichever side juhi,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3818}",0.3818,0.135,0.0,0.865,positive,"{'anger': 1, 'anticipation': 2, 'joy': 2, 'positive': 3, 'surprise': 1, 'trust': 2}"
[general] Chawla is silent Asmat aa  It is going to be scientific Look at this Now when I landed in Jhansi,my companion asked me that how many teachers will the work be completed in such a situation,"there are three cases, the first is towards juice and continues to reduce.",three case first towards juice continues reduce,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'fear': 1, 'negative': 1, 'sadness': 1}"
[action] All these friends are clicking at various places to build roads and Sidhanth Kot,where are they going,"they are doing it day and night, the weather is bad today, it is sunny, so first of all this question should be specifically asked, day in Pakistan ground-",day night weather bad today sunny first question specifically asked day pakistan ground,"{'neg': 0.202, 'neu': 0.636, 'pos': 0.162, 'compound': -0.1779}",-0.1779,0.162,0.202,0.636,negative,"{'anger': 1, 'disgust': 1, 'fear': 1, 'negative': 1, 'sadness': 1, 'anticipation': 1, 'joy': 1, 'positive': 2, 'surprise': 1, 'trust': 1}"
[governance] Ankita is voting for working at night,law enforcing agencies,"police are working, they are getting all this work, one number is one number two but this is the retention, send them to their homes, now the compensation number for both the crops is 30, your real.",police working getting work one number one number two retention send home compensation number crop real,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2263}",0.2263,0.231,0.0,0.769,positive,"{'fear': 1, 'positive': 4, 'trust': 2}"
[general] Pray to Vishal Bhaiya that he should help in repairing the roads,roads,"schools, in-laws, school, in-laws, my house, nearby, water has gone everywhere, so you will do the work for yourself and the family, thank you very much, you have done the work.""",school inlaws school inlaws house nearby water gone everywhere work family thank much done work,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.3612}",0.3612,0.152,0.0,0.848,positive,{'trust': 4}
